Company being reviewed,Competitor category,user_review_name,published_date,star_rating,review_title,review_body,Sentiment of review,Polarity,plastic surgery,Body & Liposuction,Hair Transplant,Veins,Rejuvenation & Fillers,Laser Hair Removal,Dermatology,Haemorrhoids,Snoring,Bunion,Competitors,Cost,Speed,Staff assistance,experience,Online,Cleanliness,Gratitude,results
Sk:n,wider industry competitor,Sarah Sharp,2016-09-12T08:54:06Z,2  stars,Five appointments cancelled,"The staff at Milton Keynes Clinic are very nice and welcoming, however, I have had five appointments cancelled with less than 24 hours?�� notice due to staff illness so they are not providing the most reliable service unfortunately.",Negative,-0.0276,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,R Childs,2016-09-12T08:32:12Z,4  stars,Very professional clinic,"I've been really impressed with Sk:n, from booking and changing appointments to the service recieved before, during and after treatments. The staff were friendly and gave great advice. I wouldn't hesitate to recommend to someone looking at having laser hair removal.",Positive,0.902,0,0,0,0,0,Laser Hair Removal,0,0,0,0,Sk:n,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Gemma Westgarth,2016-09-12T07:59:03Z,5  stars,Excellent,"Excellent service, made me feel really comfortable and in good hands. Thank you.",Positive,0.9134,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,thank you,0
Sk:n,wider industry competitor,Connie,2016-09-11T20:21:34Z,5  stars,First experience with SK:N,Professional service and friendly staff.  Very impressed with the over all experience.,Positive,0.7645,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,A1981,2016-09-11T11:31:52Z,4  stars,good,Good customer service but not sure if the peeling treatment they recommended is good for me !,Positive,0.6764,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,0
Sk:n,wider industry competitor,Jess N,2016-09-11T11:09:50Z,5  stars,Patient safety is their first priority.,"I have been having difficulty with my skin, and on the advice of the staff at Chiswick, this has meant that I have had to reschedule my start date for laser hair removal twice.",Negative,-0.34,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Donna Sadler,2016-09-11T08:49:13Z,4  stars,Relaxed and professional,I felt comfortable and relaxed . just one thing will have to go back as they forgot to do a test patch on my consultation will just have that area done separately this time.Im not to worry about that as I'm pleased so far with the service,Positive,0.8958,0,0,0,0,0,0,0,0,0,0,0,0,time,service,0,0,0,0,pleased
Sk:n,wider industry competitor,Elisha Derbyshire,2016-09-11T08:19:52Z,5  stars,Really good service!,"Lovely and polite, made me feel at ease straight away. Answered any questions I had. Lovely people, good experience.",Positive,0.9313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Mark D,2016-09-11T06:39:51Z,5  stars,"Friendly, stress free experience","I attended a consultation appointment on Saturday to discuss Botox treatment for hyperhidrosis. The specialist answered all of my questions and I was keen to proceed with the treatment. To my surprise, he said that the treatment could be done right away and within 30 minutes it was done. 24 hours later everything seems to be fine and I'm looking forward to not having the embarrassing sweat problems. I was told it may take some time to become effective but already noticing a change. I may need to repeat the procedure in 6 months or so. Highly recommended.",Positive,0.7614,0,0,0,0,0,0,0,0,0,0,0,0,time,0,0,0,0,0,0
Sk:n,wider industry competitor,Alison Ellwood,2016-09-10T13:47:24Z,5  stars,Laser treatment,The treatment was fully explained and I was put at ease. Therapist was very professional,Positive,0.3612,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Julia Rich,2016-09-10T08:23:21Z,3  stars,No aftercare,First time for laser treatment . Harley street ..,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,time,0,0,0,0,0,0
Sk:n,wider industry competitor,Tracey Stevens,2016-09-10T07:47:31Z,5  stars,Excellent professional service,After an initial mix up over when my treatment could start after a recent holiday I completed my first full treatment yesterday.,Positive,0.4019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Catherine,2016-09-09T14:48:56Z,5  stars,A skin clinic you can trust.,"I had used this clinic before for some laser treatment on a broken vein under my eye and had great customer service and fab result, so I thought I'd give some anti aging procedures a try. As I have not done anything like this before I was nervous. At consultation everything was clearly explained and the decision was entirely left to me. There was no 'hard sell'. Procedure was professionally done and I'm very pleased with the results so far. I'm told it will take up to 2 weeks to see proper results so can't wait as I already look a few years younger.",Positive,0.4182,0,0,0,0,0,0,0,0,0,0,0,0,wait,professional,0,0,0,0,results
Sk:n,wider industry competitor,Prin,2016-09-09T14:41:19Z,5  stars,laser treatment,"great treatment, made me feel comfortable",Positive,0.8126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Melanie Robson,2016-09-08T21:44:13Z,5  stars,"Very friendly, knowledgable and experienced staff","I have just received my first ever laser hair removal treatment. It hurt but Helen made me feel at ease, kept talking to me through it and stopped for short intervals when I requested this. The team have all been friendly, welcoming and professional. I would recommend this clinic for anyone wanting laser hair removal. I have got another seven treatments to get through, but I know the team will help me achieve great results!",Positive,0.9694,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,0,professional,0,0,0,0,results
Sk:n,wider industry competitor,Gary Jacques See Notes,2016-09-08T13:30:51Z,5  stars,Very professional.,"Very helpful and understanding staff. Everything done very professionally and all staff put you at ease, looking forward to my next appointment.",Positive,0.6801,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,helpful,0
Sk:n,wider industry competitor,RH,2016-09-08T09:23:23Z,5  stars,"Lovely staff, clean and efficient","Excellent service, friendly staff, nice environment",Positive,0.8658,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Riena Chowdhury,2016-09-08T06:33:19Z,4  stars,"Great clinic, friendly staff.",The staff is friendly. She explains very well everything that I need to know about the treatment and the expected result.,Positive,0.6801,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Kelly James,2016-09-08T06:31:24Z,4  stars,Very friendly and reassuring staff,The lady doing my treatment is very friendly and put me at ease before my treatment. The treatment was explained very well to me and I was happy with how my first session went.,Positive,0.9019,0,0,0,0,0,0,0,0,0,0,0,0,0,friendly,0,0,0,happy,0
Sk:n,wider industry competitor,Rhiannon Stone,2016-09-07T14:11:54Z,5  stars,Very professional,The staff made me feel very comfortable and we're very professional,Positive,0.5563,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Katie,2016-09-07T10:25:23Z,5  stars,Most Amazing Doctor and Nurse,"I had CO2 laser resurfacing. It has made a huge difference to my complexion and I am so pleased I went ahead, I would reccomend this to anyone.",Positive,0.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pleased
Sk:n,wider industry competitor,Alessia,2016-09-07T08:19:50Z,5  stars,"Great advice, Good treatment results","Harley St delivered efficient service, Good customer care, honest sound advice and excellent treatment results.",Positive,0.9423,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,results
Sk:n,wider industry competitor,Robin Martin,2016-09-07T07:18:20Z,4  stars,Minor procedure,Very efficient,Positive,0.4754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Ayla Ahmed,2016-09-06T15:48:51Z,4  stars,Great experience with Laser treatment,"I had an nice experience with the staff, So far had my first laser treatment ad I'm hoping for good results out of it.",Positive,0.8176,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,results
Sk:n,wider industry competitor,Mrs S,2016-09-06T14:15:38Z,4  stars,A good experience but wary of the hard sell,"I have visited Skin on two occasions now, once for the initial consultation and the following week to begin treatment. Although I went ahead with treatment I felt the whole consultation was very rushed and lots of information is thrown at you very quickly, it unfortunately left me feeling on the wrong end of a hard selling technique",Negative,-0.6872,0,0,0,0,0,0,0,0,0,0,0,0,quick,0,0,0,0,0,0
Sk:n,wider industry competitor,Hayley Atkinson,2016-09-06T13:30:05Z,5  stars,Excellent service and very knowledgable staff.,So glad I made that step and booked my first appointment to finally help my problem skin. I love the products that were recommended to me and felt very reassured when I had my first skin peel. My nurse was very helpful and talked through everything with me and I didn't feel rushed. Would definitely recommend!!,Positive,0.9616,0,0,0,0,0,0,0,0,0,0,0,0,0,helpful,0,0,0,helpful,0
Sk:n,wider industry competitor,Victoria M,2016-09-06T06:25:43Z,5  stars,Very good service,Staff very friendly and helpful and made me feel at ease. Very professional and clean. Would recommend.,Positive,0.9263,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,clean,helpful,0
Sk:n,wider industry competitor,E Burbage,2016-09-05T19:52:29Z,5  stars,Great service helpful friendly staff,I came to skin clinic following a recommendation from a friend. It was extremely professional and the staff were friendly helpful and knowledgeable. I wouldnt hesitate to recommend to others.,Positive,0.8361,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,helpful,0
Sk:n,wider industry competitor,Miss Rebecca Holden,2016-09-05T09:51:36Z,5  stars,Friendly staff and great service,Staff were so friendly and put my at ease. Very professional and I'll recommend them to anyone thinking about having laser hair removal.,Positive,0.8449,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Cath,2016-09-04T15:17:46Z,5  stars,"Professional, accommodating, friendly and efficient - great experience.","I booked an initial consultation with the Newcastle clinic to coincide with a visit we were making.  Although the booking is made through a central office, everything went smoothly and the staff were welcoming and friendly but maintaining a professional approach at all times.  They managed to fit me in for my first appointment post consultation, during our stay (we live 2.5 hours away) which has saved us an extra trip and although there was a misunderstanding regarding the finance arrangements, they were flexible and accommodating to ensure the best outcome for me.  I have been pleased with initial results, but obviously I have another 7 appointments to attend before I could comment on the end result.  I look forward to my next visit and the whole experience couldn't be faulted.",Positive,0.9618,0,0,0,0,0,0,0,0,0,0,0,0,time,professional,0,0,0,0,results
Sk:n,wider industry competitor,Asma Akhtar,2016-09-04T10:03:40Z,4  stars,Very professional,"Very professional, good understanding of treatment being given",Positive,0.4902,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Mr A MURPHY,2016-09-04T08:57:43Z,5  stars,Friendly & professional,"Greeted with a friendly and relaxing receptionists, got seen on time and service was 5 stars.",Positive,0.8176,0,0,0,0,0,0,0,0,0,0,0,0,time,service,0,0,0,0,0
Sk:n,wider industry competitor,Belinda,2016-09-04T08:54:28Z,5  stars,Would recommend,Very professional and friendly. I was pleased that I saw some results instantly even though it was just the first session. I felt very nervous about the treatment but I really felt like I was put at ease and in the safest of hands.,Positive,0.9178,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,results
Sk:n,wider industry competitor,Jacqueline Tomlinson,2016-09-04T07:11:00Z,4  stars,Customer Service,Very friendly. A little more explanation on after care would be nice. But overall very good service.,Positive,0.9133,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,0
Sk:n,wider industry competitor,Liane,2016-09-04T06:45:28Z,5  stars,Would recommend,"Clinic was clean, staff were friendly and welcoming, the surgeon explained the procedure clearly and I felt at ease.",Positive,0.9186,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,clean,0,0
Sk:n,wider industry competitor,Becky,2016-09-04T06:18:41Z,5  stars,five stars!,"Brilliant staff at the Epsom clinic, professional and friendly. Very informative and make you feel at ease. Would absolutely recommend!",Positive,0.9061,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Oliver Newman,2016-09-03T11:58:35Z,5  stars,Microdermabrasion Cheltenham skin,"Very friendly and professional , treatment was pain free",Positive,0.5413,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,pain,0,0,0,0
Sk:n,wider industry competitor,Deborah Pitt,2016-09-03T09:51:54Z,4  stars,My first visit.,I was impressed with the facilities and the clarity of the information. The practitioner explained things well. As it was my first time at the clinic I did not get much done but it has gone well so far and I feel comfortable to come back for a further consultation.,Positive,0.8898,0,0,0,0,0,0,0,0,0,0,0,0,time,0,0,0,0,0,0
Sk:n,wider industry competitor,Scott Macrae,2016-09-02T07:04:18Z,5  stars,Absolutely first class,All staff were excellent. Very nice and clean clinic,Positive,0.8676,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,clean,0,0
Sk:n,wider industry competitor,Rebecca Holmes,2016-09-01T18:43:21Z,5  stars,Great service!,First treatment and staff made me feel very relaxed.,Positive,0.5413,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Amy,2016-09-01T17:06:04Z,4  stars,Friendly and comforting.,Staff were friendly and knowledgeable. They were supportive and comforting during treatment.,Positive,0.7964,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Louise,2016-09-01T11:56:38Z,5  stars,Mole removal,"I got a mole on my face removed which I have never liked and always felt self conscious about. I put it off for over a decade as I was worried about scarring, cost and tried to convince myself to just live with it even though it affected my confidence.",Positive,0.0433,0,0,0,0,0,0,0,0,0,0,0,cost,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Lila Pitch,2016-09-01T09:53:36Z,5  stars,Excellent meeting and great review!,"Staff was very welcoming, always had a smile on their face and made me feel comfortable even in these situations where sharing private fears/concerns about my body! Would recommend to anyone wishing to make the change they've been waiting to do!",Positive,0.908,0,0,0,0,0,0,0,0,0,0,0,0,wait,staff,0,0,0,0,0
Sk:n,wider industry competitor,Simon Gray,2016-09-01T06:22:11Z,5  stars,Friendly staff. Quick excellent service,Friendly staff quick excellent service,Positive,0.7845,0,0,0,0,0,0,0,0,0,0,0,0,quick,staff,0,0,0,0,0
Sk:n,wider industry competitor,Kandice Carr-Miller,2016-09-01T06:15:21Z,5  stars,Laser,It was a very good session.,Positive,0.4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Fay,2016-08-31T10:03:09Z,5  stars,Quick and professional,"Clean, well organised, quick appointment. Made me feel at ease and answered any questions I had.",Positive,0.743,0,0,0,0,0,0,0,0,0,0,0,0,quick,0,0,0,clean,0,0
Sk:n,wider industry competitor,Katrin Hood,2016-08-31T08:11:06Z,4  stars,Overall a really positive experience!,"Really friendly staff, I felt well looked after and in safe hands!",Positive,0.8173,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Leyla,2016-08-30T16:48:08Z,5  stars,A great start :),"From beginning to end, I had a great experience with the Harley Street clinic.  Reception were super friendly. My practitioner Bindu was excellent. I was a little nervous before hand but was put totally at ease for my first hour long laser session. She answered all my questions and regularly checked that I was comfortable throughout the treatment, and advised me on other sk:n services that I was curious about. Highly recommend. Looking forward to my next sesh!",Positive,0.9744,0,0,0,0,0,0,0,0,0,0,Sk:n,0,0,service,0,0,0,0,0
Sk:n,wider industry competitor,ell mc,2016-08-30T10:36:11Z,3  stars,Ok at the moment,It has asked me to review. I don't start  treatment til next week.,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Louise Palmer,2016-08-30T08:05:11Z,5  stars,Laser for facial hair,Professional informative staff!!!,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Katarzyna Cicha 532,2016-08-29T11:59:55Z,5  stars,Great clinic!,"Very accommodating, trustworthy and professional. Staff made me feel properly taken care off. Highly recommend!",Positive,0.8712,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Katy Normand,2016-08-29T06:35:09Z,5  stars,Such friendly yet professional girls :),Hollywood laser hair removal isn't the most dignifying treatment!!! but kirsty couldn't have been nicer and more calm. Couldn't ask for a better person to do it,Positive,0.9229,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,0,person,0,0,0,0,0
Sk:n,wider industry competitor,Happy Client.,2016-08-28T11:24:32Z,5  stars,Brilliant. Highly recommended.,Made my daughter feel completely at ease having a minor procedure. Friendly & calm. Quick appointment from phone-consultation-procedure. Would highly recommend Skin Clinic to anyone.,Positive,0.8771,0,0,0,0,0,0,0,0,0,0,0,0,quick,friendly,0,0,0,0,0
Sk:n,wider industry competitor,Kate B,2016-08-28T10:53:06Z,3  stars,Treatment fine but poor continuity of care,"Happy with the treatment however, paid �150 for a consultation to then have a different doctor at treatment who could not read the writing from my consultation. So we repeated it all over again. Was late going in and treatment took longer as it felt the doctor wasn't prepared so that took longer too. For the cost of the treatment I didn't feel this was satisfactory.",Positive,0.7964,0,0,0,0,0,0,0,0,0,0,0,cost,0,0,0,0,0,happy,0
Sk:n,wider industry competitor,Roshni H,2016-08-28T10:09:45Z,5  stars,Would definitely recommend,"The staff are absolutely brilliant. They are understanding, really helpful and non-judgemental. They make you feel at ease.",Positive,0.8653,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,helpful,0
Sk:n,wider industry competitor,Rachel K,2016-08-27T13:47:14Z,5  stars,Really helpful,"Really helpful, kept me relaxed and very happy with my results",Positive,0.883,0,0,0,0,0,0,0,0,0,0,0,0,0,helpful,0,0,0,helpful,results
Sk:n,wider industry competitor,Jessica,2016-08-27T08:45:07Z,5  stars,"Fantastic experience, I'm now recommending it to all my family andfriends!",Having suffered with ingrowing hairs I opted for laser hair removal. Before my initial consultation I was anxious about the process but instantly put at ease by my friendly clinician. At test patch was completed which made me feel reassured and allowed me to experience the procedure before I went ahead.,Positive,0.8591,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,0,friendly,0,0,0,0,0
Sk:n,wider industry competitor,Kamaljit Koasha,2016-08-27T07:38:49Z,5  stars,Brilliant so far,Great service,Positive,0.6249,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,0
Sk:n,wider industry competitor,Nama,2016-08-27T06:45:51Z,4  stars,Efficient friendly clean service,I've had a consultation and my first laser session at Birmingham skn. Very friendly staff. Efficient service.,Positive,0.762,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Lara Colvill,2016-08-27T06:33:15Z,5  stars,"Perfect, friendly consultation and instant treatment.","I am still healing after a skin tag removal, so can't fully share my experience. But the consultation and procedure were great, no pain everything was simple and explained well, it was so quick I was in for my consultation, had decided to go ahead and had the removal within around 40 mins. Well worth the cost.",Positive,0.7548,0,0,0,0,0,0,Skin Tag,0,0,0,0,cost,quick,0,pain,0,0,0,0
Sk:n,wider industry competitor,Zoe Burn,2016-08-26T11:21:26Z,5  stars,Great,"Great customer service, friendly and helpful staff. Explain everything as they go along, but try and keep your mind off the pain. make you feel very relaxed.",Positive,0.704,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,pain,0,0,helpful,0
Sk:n,wider industry competitor,Mohamed,2016-08-26T07:29:40Z,5  stars,Excellent - no reservations,Excellent- no reservations,Positive,0.3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,ST,2016-08-25T12:20:02Z,5  stars,friendly team,"friendly team, understanding and patient - only had one treatment - will wait to see the results over the next few months!",Positive,0.4939,0,0,0,0,0,0,0,0,0,0,0,0,wait,friendly,0,0,0,0,results
Sk:n,wider industry competitor,Lucy,2016-08-25T08:02:16Z,5  stars,"Friendly staff, great results",Great results on first treatment. The nurses have all been very friendly and professional,Positive,0.8221,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,results
Sk:n,wider industry competitor,Naomi B,2016-08-24T09:39:09Z,4  stars,Brilliant service from the practitioner - just running very late with appointments!,I couldn't have asked for better service - she made everything very clear and the treatment was as painful and thorough as possible.,Positive,0.4391,0,0,0,0,0,0,0,0,0,0,0,0,0,service,painful,0,0,0,0
Sk:n,wider industry competitor,Ify,2016-08-24T08:22:34Z,4  stars,"Service was great, very informative and assuring",On the first consultation I got all the information I needed to assure me to carry on with the treatment,Positive,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Sally,2016-08-24T07:21:16Z,5  stars,Could have asked for more,Always made to feel welcome it's a real pleasure going to SKN Maperley Park.,Positive,0.7717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,welcome,0
Sk:n,wider industry competitor,Kotryna Jablonskaite,2016-08-24T06:51:47Z,5  stars,"Great specialists, wonderful customer service!",Very supportive and encouraging specialist during a painful session. Loved it even though screamed throughout the session!,Positive,0.7056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,painful,0,0,0,0
Sk:n,wider industry competitor,Laura A,2016-08-23T14:28:45Z,4  stars,"Friendly, thorough and professional","Nice environment, procedures and risks well explained, no inappropriate or unnecessary questions",Positive,0.1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Kirandip Kaur,2016-08-23T11:13:32Z,5  stars,Very good service,Made to feel very comfortable at skin clinic from my very first appointment. All staff are really friendly and professional and have a great knowledge about my treatment.,Positive,0.9039,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Philippa Anderson,2016-08-23T09:08:35Z,5  stars,Friendly and welcoming staff,I was a bit nervous about going to the clinic but as soon as I called them they were very friendly on the phone and when I went to the Aberdeen Clinic they were welcoming and very friendly which put me at ease. I'd definitely recommend!,Positive,0.9745,0,0,0,0,0,0,0,0,0,0,0,0,0,friendly,0,0,0,0,0
Sk:n,wider industry competitor,Jill,2016-08-22T08:47:58Z,5  stars,Friendly professional service,"Professional and friendly service, would highly recommend.",Positive,0.7178,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Sid,2016-08-21T12:23:40Z,5  stars,Excellent,Excellent professional staff. Wonderful experience,Positive,0.8126,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Noor,2016-08-21T08:10:44Z,5  stars,First time having a treatment,"My experience was great - I didn't have to wait, I was treated as soon as I got there, the ladies are friendly and accomdating. My treatment was explained to me and then done very efficiently. I felt very comfortable and confident that the treatment I was having was being done properly. So glad I choose SK:N to do my treatment, once my course is finished I will definitely be considering other treatments.",Positive,0.973,0,0,0,0,0,0,0,0,0,0,Sk:n,0,wait,friendly,0,0,0,glad,0
Sk:n,wider industry competitor,Divya Parekh,2016-08-21T07:40:28Z,5  stars,"Excellent service, would recommend",Lovely customer service,Positive,0.5859,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,0
Sk:n,wider industry competitor,S Butler,2016-08-20T18:47:02Z,5  stars,So far so good!,Have only had x1 treatment but the leamington spa clinic has been very professional and explained everything thoroughly.,Neutral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,JS,2016-08-20T07:10:23Z,4  stars,Laser hair removal (hollywood & legs),"So far so good, including consultation, admin and 1st treatment. Just one thing I wasn't completely satisfied with:  I felt the nurse didn't cover all 'bits' during my first hollywood laser hair removal treatment. I was sat on the treatment chair with my legs merely apart, expecting the nurse to tell me how I should position myself to enable her to treat all areas. However, it seemed she treated just the areas she was able to reach with me sitting in that position and then handed over to her colleague who treated my legs. Only then I realised that she didn't even apply the aftercare products as her colleague did on my legs.",Positive,0.8739,0,0,0,0,0,Laser Hair Removal,0,0,0,0,0,0,0,aftercare,0,0,0,0,0
Sk:n,wider industry competitor,Harry Small,2016-08-20T06:32:25Z,4  stars,Wart treatment,Excellent consultation although it took 40 minutes to be seen initially.,Positive,0.5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Laura T,2016-08-19T15:04:52Z,5  stars,Great service every time.,"Every time I've been in the staff have been friendly, attentive and preformed whatever I'm in for that day to an excellent standard. I've never had a bad experience or reaction to any treatments and I genuinely believe this is because of their knowledge and understanding regarding different skin types  and how to work with them. I will happily keep going back.",Positive,0.9239,0,0,0,0,0,0,0,0,0,0,0,0,time,staff,0,0,0,0,0
Sk:n,wider industry competitor,Gemma Alexander,2016-08-19T07:21:25Z,4  stars,Early days but very happy so far!,I only started my course of treatment yesterday so very early day to say if it's going to be fully successful but I can say that the staff are very friendly & professional.,Positive,0.8067,0,0,0,0,0,0,0,0,0,0,0,0,0,professional,0,0,0,0,0
Sk:n,wider industry competitor,Milly,2016-08-18T17:46:46Z,4  stars,Excellent,Made to feel very comfortable and from booking the treatment to having it was all very fast and efficient.,Positive,0.7688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sk:n,wider industry competitor,Pasty,2016-08-18T11:50:36Z,5  stars,Really kind practioner ~ well done.,Very impressed so far with professionalism and skill.  Awaiting results new.,Positive,0.5256,0,0,0,0,0,0,0,0,0,0,0,0,wait,professional,0,0,0,0,results
Sk:n,wider industry competitor,Lauryn,2016-08-18T07:55:03Z,5  stars,Lazer hair removal,I have only had my first treatment but the staff at sk: n are very friendly and care about their clients. The prices are good especially when they have promotions. I feel better about myself already. The clinic is always spotless too.,Positive,0.9592,0,0,0,0,0,0,0,0,0,0,0,price,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Ellie Hosseinzadeh,2016-08-17T13:17:50Z,5  stars,Recommendable surely,"I got Botox injection. I was explained step by step. I did not feel any pain, no redness, no uneasiness.",Negative,-0.5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pain,0,0,0,0
Sk:n,wider industry competitor,Emily S,2016-08-17T08:21:39Z,5  stars,"Friendly, helpful and seem very open and honest.","After requesting a consultation online it was less than 30mins before I got a call back. Quick to get a consultation and the doctor was incredibly helpful, reassuring and informative. I felt he was very upfront and honest and any queries or worries I had, he answered and took time to explain everything. Very happy and will definitely be going back",Positive,0.9264,0,0,0,0,0,0,0,0,0,0,0,0,quick,helpful,0,online,0,helpful,0
Sk:n,wider industry competitor,Karen Barnett,2016-08-17T07:27:09Z,5  stars,Fantastic!,"From my initial phone enquiry to the    ""goodbye "" after my surgery, I cannot praise SK:N enough. Everyone is so lovely, discreet and understanding. Would recommend to anyone. Thank you for everything.",Positive,0.7871,0,0,0,0,0,0,0,0,0,0,Sk:n,0,0,0,0,0,0,thank you,0
Sk:n,wider industry competitor,Simone,2016-08-16T19:48:43Z,5  stars,Great clinic,Had an excellent experience so far. Staff friendly and informative. Would not hesitate to recommend,Positive,0.7825,0,0,0,0,0,0,0,0,0,0,0,0,0,staff,0,0,0,0,0
Sk:n,wider industry competitor,Helen Cameron,2016-08-16T15:15:00Z,5  stars,:More than i thought.;,"Friend waiting for me in reception surprised that i had the laser so quick..No pain,just a bit red.my daughter GILLIAN MOORE had her moles removed she recommended me,and i will also to my friends .Nurse saw more veins so i saved money also getting them done at same time thank you .x",Positive,0.8557,0,0,0,Veins,0,0,Moles,0,0,0,0,0,quick,0,pain,0,0,thank you,0
Sk:n,wider industry competitor,Mr Connor Reynolds,2016-08-16T15:06:19Z,4  stars,Acne keloid scarring,Great service fast and effective skin looks great now. Only downside was price but not much you can do about that.,Positive,0.6858,0,0,0,0,0,0,0,0,0,0,0,price,0,service,0,0,0,0,0
Sk:n,wider industry competitor,Sara Jobling,2016-08-15T08:19:40Z,4  stars,Everything patiently explained,A very good experience.The doctor was patient answering all my questions clearly. Very confident in choosing this clinic for my treatment and so far have had great service and results are good.,Positive,0.9492,0,0,0,0,0,0,0,0,0,0,0,0,0,service,0,0,0,0,results
